108900103,09588,경남아파트,127.0339622827,37.6166130305,강북06,
109000206,10294,방학동새마을금고,127.036607838,37.6651960461,1139,
108900106,09585,신원아파트.북서울꿈의숲교회,127.0441844335,37.6261041404,강북09,강북11,
109000207,10295,거성학마을아파트,127.0381393473,37.6662273606,1139,
108900105,09586,미아역6번출구,127.0253615079,37.6259978752,강북10,
109000208,10296,방학1동어린이집입구,127.040629992,37.66722904,1139,
229000989,63869,검전리,126.8492381427,37.8115041643,774,
108900100,09592,경남아너스빌정문,127.0343615962,37.6130464866,성북10-1,성북10-2,
109000209,10297,창5동현대아파트,127.0404077764,37.6560288231,1127,1120,
229000988,63870,검전리,126.8493179931,37.8115715473,774,
229000987,63874,전진사,126.8490828244,37.8150365569,774,
108900102,09589,유성빌딩,127.0233502377,37.6358624476,강북02,강북03,
229000986,63876,천국기도원,126.8482708617,37.8206326347,774,
108900101,09590,송암교회.화계사거리,127.0167976919,37.6340998628,강북02,
109000241,10330,창동.신창시장,127.037431,37.637841,1127,1138,102,1126,노원14,
109000242,10331,신창.창동시장,127.0384233227,37.6390348339,1127,1138,102,노원14,
108900131,09536,한빛맹아학교,127.0152614722,37.6283602624,강북03,
108900130,09537,형제슈퍼,127.0098045717,37.6366899993,강북02,
108900137,09529,삼흥연립,127.0134909346,37.6281415722,강북03,
108900136,09530,기도원입구,127.0079198482,37.6369855836,강북02,
108900139,09527,강북문화정보도서관,127.0368767342,37.6257567194,강북05,
108900138,09528,당진슈퍼,127.0323347327,37.6255150681,강북04,
108900133,09534,동문굿모닝힐,127.0375144388,37.6239062793,강북05,
108900132,09535,삼광학원,127.0320698722,37.6245116106,강북04,강북06,
108900135,09532,보람미용실,127.0153885691,37.6253042177,강북10,
108900134,09533,인천슈퍼,127.034508418,37.626560245,강북06,
109000231,10320,샘말어린이공원,127.0319036732,37.6687225635,1126,
108900120,09555,경남아파트,127.0342954858,37.6165820036,강북05,
109000232,10321,안방학동,127.0299503298,37.6690814827,1126,
109000236,10325,동아운수앞,127.0139573374,37.6589448343,144,101,1144,109,노원15,151,120,153,
108900129,09539,쌍문교,127.0247136823,37.646137751,도봉04,도봉03,도봉02,
109000226,10314,창번2교앞,127.0345285421,37.6386824506,1127,1138,1126,
108900126,09544,강북삼성의원,127.0168380681,37.6294387281,강북03,
109000227,10315,대우아파트104동,127.0383497879,37.643255677,도봉07,1126,
108900125,09545,삼성하이츠빌라,127.0110166081,37.6367110122,강북02,
109000228,10317,도봉산입구,127.041047463,37.6871747704,1128,1127,141,142,
108900128,09540,페리카나치킨,127.01656234,37.6254437283,강북10,
108900127,09543,동성마트,127.0320590684,37.6236032594,강북06,
108900122,09550,동성주택,127.0322081234,37.6230516286,강북06,
108900121,09554,삼양부동산,127.01803349,37.624911397,강북10,
108900124,09547,강북중학교,127.0233263705,37.6445148731,도봉04,도봉03,도봉02,
108900123,09548,삼양시장.롯데마트,127.0174313527,37.6251006761,강북10,
107900341,08810,선잠로3길입구,126.9969398162,37.5960448369,성북02,
107900340,08809,선잠로3길입구,126.9971763099,37.5959108324,성북02,
107900349,08963,두산아파트3단지,127.038847725,37.6051689886,성북10-2,
107900348,08955,동덕여대정문앞,127.0412407894,37.6058750873,성북10-2,
107900347,08940,동덕여대오거리,127.0423605951,37.6043556295,성북10-2,
107900346,08591,월곡로데오거리,127.0437521788,37.6049935442,성북10-2,
107900345,08932,우남아파트,127.0461201953,37.6053314401,성북10-2,
107900344,08832,장위래미안아파트,127.0512423493,37.6186030455,성북14-2,
107900343,08541,장위래미안아파트,127.0510932429,37.6178057394,성북14-2,
107900342,08601,장곡시장,127.0470502796,37.6180947695,성북14-2,
107900350,08588,동덕여대부속유치원앞,127.0453973712,37.6061943161,성북10-2,
164000393,66032,송도힐스테이트5단지,126.6487334515,37.3947021446,6707B,
107900327,08855,한국가구박물관입구,126.9922324073,37.5997763619,성북02,
164000398,92648,센트럴파크역,126.6355661483,37.3909858932,6707B,
107900326,08846,세계문화유산정릉,127.0097185461,37.6015199247,성북22,
107900325,08847,정릉꿈에그린1단지,127.0104877266,37.6017528318,성북22,
107900324,08844,아리랑시장,127.0113797376,37.602472639,성북22,
107900323,08843,아리랑시장,127.0115105088,37.602418042,성북22,
107900322,08845,중앙하이츠빌아파트,127.010731685,37.6024049335,성북22,
107900321,08842,정릉꿈에그린아파트,127.0112623055,37.6018033472,성북22,
107900320,08840,정릉꿈에그린아파트,127.0113917162,37.6017931753,성북22,
107900329,08856,우리옛돌박물관.정법사,126.9902750628,37.6006810706,성북02,
107900328,08858,한국가구박물관입구,126.9921038463,37.5997524603,성북02,
107900330,08850,돈암코오롱하늘채아파트,127.0114073399,37.5989728936,성북22,
107900338,08895,꿈의숲동문앞,127.0460835091,37.6205986866,성북14-1,
107900337,11607,석계역문화공원,127.0643177157,37.6146171407,성북14-1,
107900336,11606,광운중학교,127.0550101556,37.6198816221,성북14-1,
107900335,11608,광운전자공업고등학교,127.0549722211,37.6200035054,성북14-1,
107900334,11609,꿈의숲SK뷰아파트,127.053942326,37.6206645955,성북14-1,
107900333,11605,꿈의숲SK뷰아파트,127.053815641,37.6206463998,성북14-1,
107900332,11604,교육촌.벼루말,127.0524930629,37.6220024041,성북14-1,
107900331,08849,돈암코오롱하늘채아파트,127.0112890964,37.5989738537,성북22,
107900339,08896,꿈의숲대명루첸아파트,127.0470551223,37.6192046127,성북14-1,
107900187,08950,구민회관201동앞,127.0091911264,37.5955289248,성북01,
107900186,08951,현대홈마트,127.0328700486,37.5977741232,성북21,
107900185,08836,용광교회,126.9947849993,37.5924692408,성북03,
107900184,08952,풍림아파트.성신초교,127.0230830662,37.595296949,성북20,
107900183,08953,누구나교회,127.0448958744,37.6119083067,성북10-1,
107900182,08835,대우APT211동앞,127.0168475394,37.6130268349,성북09,성북08,
107900181,08834,우리랜드사우나,127.0561260075,37.616708939,성북12,성북13,
